content,score,app,topics,label,value
cari asih kerja deh moga,5,tinder,5,negative,0.8507022261619568
gampang kalai nge banned tidak omong bekumy jam bikin akun deh bann asu,1,tinder,5,negative,0.9680823683738708
ngelepas blokir coyy buset nyebut angka hilang akun gue capek gue download hapus hp emak gue,1,tinder,7,negative,0.9990122318267822
bagus tau tidak boba,3,tinder,2,negative,0.7783769369125366
mudah moga jodoh baikaamiin,5,tinder,5,positive,0.998497486114502
aplikasi mana orang orang adu outfit adu ngetrip sok hedon gilir ajak pinggir tidak mau,4,tinder,6,negative,0.9984751343727112
suka aplikasi inimimin,5,tinder,4,positive,0.9799820184707642
tidak bisa buka,1,tinder,0,negative,0.9239974617958069
coba kalo ok tambah,4,tinder,2,neutral,0.9798351526260376
seru aflikasi nya ketemu jodoh,5,tinder,5,neutral,0.8117731213569641
aplikasi nya bagus,5,tinder,6,positive,0.998439610004425
tidak bisa kirim pesan,1,tinder,4,negative,0.9827624559402466
bagus moga jodoh aplikasi,5,tinder,5,positive,0.9905120730400085
moga manfaat,5,tinder,5,positive,0.9961544871330261
kasih gratis,5,tinder,8,positive,0.9890182018280029
bagus keren banget,5,tinder,2,positive,0.9993640780448914
akun batas usia usia,2,tinder,1,neutral,0.9228299260139465
coba dululek bagus ditambahin bintang,3,tinder,2,positive,0.9987542629241943
apk nya lumayan sih,3,tinder,6,positive,0.998374342918396
aplikasi isi akun palsu,1,tinder,6,neutral,0.9950692653656006
bagus aplikasi,4,tinder,2,positive,0.9986706972122192
good sayang banyak bayar,4,tinder,9,negative,0.5186241269111633
bayar ribet,3,tinder,9,negative,0.996368408203125
keren aplikasi,5,tinder,8,positive,0.9988013505935669
coba entar kalo bagus langsung,2,tinder,2,positive,0.8625112175941467
pakai bagus entahlh,5,tinder,2,positive,0.9979717135429382
tidak jelas apk nya bikin pusing,1,tinder,7,negative,0.9993512034416199
beli koin duluternyata,3,tinder,9,positive,0.921273410320282
susah teman tidak gold,1,tinder,0,negative,0.9986546039581299
bagus,5,tinder,2,positive,0.9980973601341248
mahal koin,3,tinder,9,negative,0.9980772733688354
apk gajelasbikin bingunggoblokkkk,1,tinder,7,negative,0.9993906021118164
kalo bagus,3,tinder,2,positive,0.9950622916221619
download banned suruh kalo tidak robot sila cari gambar kucing gua tidak robot bang,1,tinder,7,negative,0.8919587731361389
tinder bantu temu jodoh terimakasih,4,tinder,5,neutral,0.9706164598464966
tidak ada gratis,1,tinder,0,positive,0.6973803043365479
tidak jelas im not anything tibatiba akun cekal,1,tinder,7,negative,0.9979743361473083
mantapbelum,5,tinder,2,positive,0.9987566471099854
bantu cari pasang,4,tinder,5,negative,0.9953161478042603
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
bagus mudah,5,tinder,2,positive,0.9959768652915955
bagus bantu,5,tinder,2,positive,0.9988768696784973
akun cekal,1,tinder,7,negative,0.9949358701705933
apk jelek tidak ramah bintang,1,tinder,3,negative,0.999452531337738
ku tidak bisa loginn,1,tinder,7,neutral,0.978050947189331
susah matchnya bayar,4,tinder,0,negative,0.9993768334388733
aplikasi bagus,1,tinder,2,positive,0.9765526652336121
bayar,1,tinder,0,positive,0.6737655401229858
moga aplikasi nya bagus,5,tinder,2,positive,0.997900128364563
bintang oleh minggu,2,tinder,3,neutral,0.9876649975776672
tidak bisa masuk,1,tinder,0,negative,0.8157892227172852
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
lmayan bagus aplikasi,3,tinder,2,positive,0.9989919066429138
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
tarik,5,tinder,2,positive,0.9992191791534424
tidak ada foto langgar atur tau tau banned,1,tinder,7,neutral,0.7637386322021484
tinder ya tibatiba kena langgar tidak laku apa asa kemarin baikaja pantesan akhir ngechat hilang sebab nya aduh tolong baik ya,3,tinder,0,negative,0.9992682337760925
guna beli koin,1,tinder,9,positive,0.5796549320220947
tidak pernah kasih jodoh muas,2,tinder,5,negative,0.9967877864837646
tidak jelas sumpah login suruh tunggu menit tunggu jam suruh tunggu menit kocak,1,tinder,7,negative,0.9978925585746765
tarik,4,tinder,2,positive,0.9992191791534424
kena shadow banned tidak ngapa kapai,1,tinder,7,negative,0.9981834292411804
bayar malas mahal,1,tinder,0,negative,0.9960989952087402
susah masuk ya akun cekal bikin esmosi,1,tinder,7,neutral,0.9944217801094055
suka logout,1,tinder,7,positive,0.8588893413543701
bantu temu teman,4,tinder,5,neutral,0.983444094657898
akun kena ban tidak kata kasar buruk apk,1,tinder,7,negative,0.9964280724525452
tinder aneh,1,tinder,7,negative,0.9980112314224243
bagus,4,tinder,2,positive,0.9980973601341248
tidak guna aplikasi,1,tinder,6,negative,0.9978454113006592
main bayar,1,tinder,7,negative,0.5613250136375427
suka aplikasi,1,tinder,4,positive,0.9972221851348877
akun tidak laku langgar cekal dasar aplikasi aneh,1,tinder,7,negative,0.9978684186935425
ya bintang bantu,5,tinder,5,neutral,0.9887939095497131
suka gue ganambah deh tidak kayak,5,tinder,3,positive,0.8738964200019836
aplikasi tidak sesuai,1,tinder,6,negative,0.9993194341659546
teman diikur uang teman bayar,1,tinder,9,neutral,0.9869813323020935
muateup bagus,5,tinder,2,positive,0.9975772500038147
terima kasih apk bantu cari buaya,4,tinder,5,positive,0.9942238926887512
gue perempuan doang matre apk matre,1,tinder,4,negative,0.9975106716156006
kalo tidak niat buak apk tidak usah apk woy,1,tinder,7,negative,0.9974138736724854
bismillah mudah mudah ku amin,5,tinder,8,positive,0.9965988993644714
bagus banget cari teman jodoh,4,tinder,5,positive,0.9977826476097107
app tidak jelas tibatiba akun cekal lamalama tidak jelas jelek,1,tinder,7,negative,0.9994113445281982
coba enak free bintang,3,tinder,0,positive,0.9967290163040161
coba instal,4,tinder,7,neutral,0.9970743656158447
tidak bisa buka sih,1,tinder,9,negative,0.9975274205207825
tidak bisa dibukaa,1,tinder,2,neutral,0.9769202470779419
hewan komputer,1,tinder,4,neutral,0.9955348968505859
aplikasi nya bagus cuman ulas orang suka tidak usah bayar min gratis sih guna pakai aplikasi,5,tinder,6,positive,0.9966216087341309
tidak tau main nya bintang iya,1,tinder,3,negative,0.9988202452659607
bintang dlh bagus bintang,2,tinder,2,positive,0.9977865219116211
people nerby keren sih,5,tinder,8,positive,0.9984952211380005
suka,5,tinder,4,positive,0.9984285235404968
coba kasih,3,tinder,2,neutral,0.913860023021698
akun abal,3,tinder,6,negative,0.9993500113487244
teman hubung batas,5,tinder,1,neutral,0.9829999208450317
stuck menginstal,1,tinder,9,negative,0.998512327671051
tidak jelas banyak syarat mesti bayar,1,tinder,7,negative,0.9971165657043457
teman geser kanan bayar puas,1,tinder,9,positive,0.9788570404052734
kaku cekal,1,tinder,6,negative,0.9986163377761841
ribet beli mode gold,1,tinder,0,neutral,0.9399247765541077
tidak bisa lihat suka bayar,1,tinder,9,negative,0.9209940433502197
susah verifikasi nya,1,tinder,7,negative,0.9993865489959717
prabayar,1,tinder,8,neutral,0.8829551339149475
aplikasi tidak guna,1,tinder,6,negative,0.9915609955787659
baik,3,tinder,0,positive,0.9978936314582825
bantu nal,5,tinder,5,negative,0.4005192518234253
tinder luas jejaring teman,5,tinder,5,negative,0.9659590721130371
aplikasi bohong,1,tinder,0,negative,0.9945407509803772
coba kalo bagus,5,tinder,2,positive,0.996286153793335
kalo bagus bintang,3,tinder,4,positive,0.9989489912986755
moga aplikasi mantap,5,tinder,5,positive,0.9990769624710083
tidak bisa download,5,tinder,7,negative,0.6277638077735901
akun tidak ada aneh nya cekal,1,tinder,7,positive,0.8491024971008301
moga aplikasi gerat,3,tinder,1,negative,0.9971401691436768
kalo tidak bayar tidak bisa teman ya,2,tinder,5,negative,0.9480129480361938
aplikasi bagus,4,tinder,2,positive,0.9765526652336121
bagus tinder,4,tinder,2,positive,0.9973980188369751
top tinder,5,tinder,5,negative,0.8465626835823059
moga,5,tinder,5,positive,0.997147262096405
cuman bayar,5,tinder,4,negative,0.9982492923736572
apk tidak jelas,1,tinder,7,negative,0.9992592930793762
tata ku kasih bintang,2,tinder,3,positive,0.8015678524971008
moga jodoh,5,tinder,5,positive,0.992602527141571
aplikasi eror tidak bisa buka,1,tinder,9,negative,0.9979472756385803
teman baik,5,tinder,5,positive,0.9959004521369934
tidak jelas blokir coba orang tidak macam uninstall aja tidak jelas,1,tinder,4,negative,0.956789493560791
ok bagus puas,5,tinder,2,positive,0.9941638112068176
chat pindah wa otw oyo,1,tinder,0,neutral,0.7605460286140442
verifikasi gambar masuk kayak kntl,1,tinder,7,neutral,0.9944097399711609
bintang,3,tinder,3,positive,0.9988924860954285
login susah,1,tinder,7,negative,0.9994243383407593
bintang aplikasi bagus bintang,4,tinder,2,positive,0.9984912872314453
dukung,5,tinder,3,positive,0.9991170763969421
kasih bagus tidak aflikasih nya,3,tinder,6,negative,0.9630404114723206
tidak download apk tidak jelas,1,tinder,7,negative,0.998528003692627
nih apk gua daftar cekal akun gua gedek banget weh,1,tinder,7,negative,0.9989156723022461
senang,4,tinder,1,positive,0.9988057613372803
cari jodoh bagus,5,tinder,5,positive,0.9969536066055298
kasih deh coba,4,tinder,3,positive,0.9337994456291199
kasih entar ditambahin kalo,1,tinder,4,neutral,0.9644159078598022
akun cekal tidak ngpa ngpain bagus bagus apk nya,1,tinder,7,positive,0.9919338226318359
mah aplikasi bayar,1,tinder,9,neutral,0.9980206489562988
bagus mahal,5,tinder,0,negative,0.9970358610153198
mahal,3,tinder,0,negative,0.9983465671539307
aplikasi kecewa,1,tinder,0,negative,0.9840773344039917
sesal banget pakai tinder ketemu orang hipnotis rugi juta tidak kena hipnotis asih duit orang tidak di kenal,1,tinder,6,negative,0.999394416809082
hancur login maka nomor telepon hp tidak bisa kacau,1,tinder,7,neutral,0.9381985664367676
biaya mahal,1,tinder,1,negative,0.9959251880645752
gua tuntut lo besok akhirat zalim orang aplikasi lu tipu bayar tidak ada like balikk gua tuntut lu akhiraatttt,1,tinder,3,negative,0.9994901418685913
tinder jangkau tidak jangkau,5,tinder,3,negative,0.9776800274848938
tidak punya uang tidak pakai apl,5,tinder,6,negative,0.9559288024902344
coba aplikasi,4,tinder,2,positive,0.9067389369010925
sumpah app tidak jelas mending hilang app store,1,tinder,6,negative,0.9988466501235962
suka aplikasi,5,tinder,4,positive,0.9972221851348877
aplikasi bagus,3,tinder,2,positive,0.9765526652336121
cari suami serius tidak php umur nya atas membibing jalan allah bertangung rumah tangga,5,tinder,0,positive,0.908696711063385
tidak bisa chat bayar,1,tinder,9,negative,0.9891770482063293
aplikasi bagus top n joanguh,5,tinder,9,positive,0.998968243598938
manfaat,5,tinder,1,positive,0.9991270899772644
rambut tinder pukul,1,tinder,5,negative,0.9936794638633728
mudah serius,5,tinder,0,positive,0.9973800778388977
susah cewek cantik,1,tinder,0,negative,0.9767703413963318
tau bagus,4,tinder,2,positive,0.9940225481987
gila mahal,1,tinder,0,negative,0.9978942275047302
bikin akun verif eh besok akun cekal mabok lem lu,1,tinder,7,negative,0.9961320161819458
tidak jelas tau manusia,1,tinder,7,negative,0.9991162419319153
tidak jelas tidak laku langgar blokir akun nya apk tidak jelas,1,tinder,7,negative,0.9991914629936218
tidak instal apk,1,tinder,7,negative,0.998112678527832
bantu,5,tinder,5,negative,0.8234580159187317
blok tinder parah,1,tinder,6,negative,0.999176561832428
akun dibanned alas tinder sampah,1,tinder,6,negative,0.9985294342041016
hati akun tipu pakai pp cwok ganteng bkedok kerja lepas pantai minyak bumi akun an aji firmansyah,3,tinder,4,neutral,0.8109306693077087
rem banget app nya,5,tinder,2,negative,0.999392032623291
tidak jelas akun cekal pakai muka asli,1,tinder,7,negative,0.9980670809745789
tidak bisa buka app nya tidak di download,1,tinder,7,neutral,0.8413563370704651
bagus,5,tinder,2,positive,0.9980973601341248
tidak bisa buka,1,tinder,0,negative,0.9239974617958069
sipz jarang cocok hehe,5,tinder,5,negative,0.9992952346801758
tidak dapat jodoh mohon solusi,4,tinder,5,negative,0.6522034406661987
tidak bisa obrol spa,1,tinder,8,negative,0.957675576210022
bagus tidak gratis ya,3,tinder,2,negative,0.8488442897796631
verifikasi manusia tolol,1,tinder,7,negative,0.9991979002952576
dowld tidak bisa buka,1,tinder,4,negative,0.9939923882484436
mantap kali pacar,5,tinder,8,positive,0.9986082911491394
cocok cari jodoh,5,tinder,5,positive,0.9150118231773376
buka,4,tinder,9,positive,0.7464128732681274
mudah,5,tinder,0,positive,0.9982861876487732
bismillah calon istri,5,tinder,8,neutral,0.6590865254402161
maju pantang undur,1,tinder,2,positive,0.8772098422050476
hati verivikasi,1,tinder,7,neutral,0.9985750913619995
coba apl,2,tinder,2,positive,0.5226513743400574
ya masuk verifikasi manusia kalo monyet tidak boleh main nih apk,1,tinder,7,negative,0.8482094407081604
main tinder susah,1,tinder,7,negative,0.998021125793457
susah cari cewek,3,tinder,7,negative,0.99871826171875
tidak jelas apk nya cekal,1,tinder,7,negative,0.9994184970855713
rame bintang akun cekal,1,tinder,7,neutral,0.9985905289649963
kasih,3,tinder,3,positive,0.9986509680747986
coba,4,tinder,2,positive,0.9625051617622375
aneh ya,4,tinder,7,negative,0.995818555355072
appk nice,5,tinder,8,positive,0.9531668424606323
babi apk rusak tidak bisa masuk,1,tinder,7,negative,0.9976576566696167
tolol vertifikasi tidak masuk akal,1,tinder,7,negative,0.9980583786964417
receh tidak jelas,1,tinder,2,negative,0.9991534948348999
tinder tidak bisa upload video ya,3,tinder,7,negative,0.9905038475990295
coba,3,tinder,2,positive,0.9625051617622375
bayar,2,tinder,0,positive,0.6737655401229858
tidak ada kapai akun cekal dasar tinder gila rantam yookkk,1,tinder,6,negative,0.9975484013557434
ribet masuk jelek,1,tinder,7,negative,0.9992114305496216
jodoh hehe,5,tinder,5,negative,0.9970623850822449
senang,5,tinder,1,positive,0.9988057613372803
kandas mulu cinta gua njg,4,tinder,3,negative,0.9988884329795837
cari teman,1,tinder,5,negative,0.9993902444839478
kasih bintang tidak ada nyangkut he heee,2,tinder,3,neutral,0.7453749179840088
loh akun kunci gold,1,tinder,6,neutral,0.9980705380439758
coba,5,tinder,2,positive,0.9625051617622375
coba,5,tinder,2,positive,0.9625051617622375
pakai foto kingkonghahahahi,1,tinder,7,positive,0.9576793313026428
asik orang nya,5,tinder,6,negative,0.9987232089042664
tidak bisa buka jnc,1,tinder,9,neutral,0.5435996651649475
hati hati ya ladies kalo kenal nama made edo lisando solo tukang cabul mohon hati banget,2,tinder,4,negative,0.986895740032196
tidak bisa masuk,1,tinder,0,negative,0.8157892227172852
knapa musti bayar,1,tinder,4,negative,0.9352589845657349
cewek open bo,1,tinder,5,neutral,0.8565322756767273
apk tidak jls,1,tinder,7,negative,0.8034889101982117
tinder gblok verivikasi tlol,1,tinder,7,neutral,0.9987247586250305
tidak ada akun blokir,1,tinder,7,positive,0.8955989480018616
tidak kenal tidak sayang,5,tinder,9,negative,0.9974228143692017
tinjau,1,tinder,8,negative,0.5316113829612732
mantap pkokew,5,tinder,5,positive,0.993904173374176
banyak mach,5,tinder,0,positive,0.9974066615104675
hai kenal,5,tinder,4,positive,0.9945999383926392
suka,4,tinder,4,positive,0.9984285235404968
pradanasulaemanaldo,5,tinder,2,positive,0.8485198616981506
akun gue cekal tidak aneh,1,tinder,7,negative,0.9303574562072754
moga baik apk,5,tinder,7,positive,0.9918385148048401
aplikasi tantang hati,5,tinder,6,positive,0.9902495741844177
aplikasi bayar,1,tinder,9,neutral,0.9964411854743958
aplikasi buruk ujung duit peras,1,tinder,6,negative,0.9995253086090088
masuk tidak bisa cok,2,tinder,7,neutral,0.9946141839027405
kritik,5,tinder,9,negative,0.548927366733551
aplnya bagus suka,4,tinder,2,positive,0.9993426203727722
akun cekal tidak bisa,1,tinder,7,negative,0.7665592432022095
akun blokir tidak pakai profil palsu identitas orang,1,tinder,7,neutral,0.9926572442054749
aplikasi sampahsampahsampah,1,tinder,6,negative,0.9898709654808044
cari teman ketemu open bo,1,tinder,5,neutral,0.9218546152114868
muas,5,tinder,9,negative,0.9939743876457214
lumayan muas,5,tinder,6,positive,0.9708260893821716
asa gua bikin akun jam masak akun gua langsung beku sih,1,tinder,0,neutral,0.853527843952179
kalo gue naikin deh,4,tinder,4,negative,0.9296575784683228
pelit jodoh nya uang uang,1,tinder,6,negative,0.988910436630249
bagus bagus bagus,5,tinder,2,positive,0.9949818253517151
cekal cekal hongkong orang langgar atur kapai chat orang tidak boleh tidak usah aplikasi chat tidak boleh chat orang,1,tinder,6,negative,0.9985117316246033
ya mudah jodoh,1,tinder,5,positive,0.9972476363182068
akun cekal aplikasi tidak jelas,1,tinder,7,negative,0.99932861328125
ya tinder,5,tinder,4,negative,0.8970518112182617
akun hilang ya tidak ada negatif,1,tinder,7,positive,0.8201817274093628
bagus,5,tinder,2,positive,0.9980973601341248
tender keren,4,tinder,8,positive,0.998471200466156
bagus,5,tinder,2,positive,0.9980973601341248
puas aplikasi,5,tinder,6,positive,0.9965121150016785
bagus,5,tinder,2,positive,0.9980973601341248
cobacoba,4,tinder,2,positive,0.974744439125061
akun cekal tidak langgar tidak brguna,1,tinder,7,negative,0.45702409744262695
dikit dikit bayar auto,1,tinder,6,negative,0.9922038316726685
tidak bisa buka hp,1,tinder,7,neutral,0.8769264221191406
usaha tidak prabayar,3,tinder,8,neutral,0.9640083909034729
tolong akun nya cekal,3,tinder,7,neutral,0.712230384349823
ban umur,1,tinder,7,neutral,0.6441307663917542
tidak bisa dibukak apknya,3,tinder,2,neutral,0.8654394149780273
terimakasih tinder berkat mu jodoh nikah ya,5,tinder,5,positive,0.9801180362701416
