content,score,at,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
aplikasi bagus langgan tinder gold tidak ketemu jodoh uninstall sempetin kasih ulas by tinder,3,2023-03-06 09:40:17,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġl', 'B-NNP'), ('anggan', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġgold', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġketemu', 'B-VBI'), ('Ġjodoh', 'B-NNO'), ('Ġuninstall', 'B-NNP'), ('Ġsemp', 'B-NNP'), ('etin', 'B-NNP'), ('Ġkasih', 'B-NNP'), ('Ġulas', 'B-NNP'), ('Ġby', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP')]", aplikasi ketemu jodoh,0.5565065741539001,0.2894380688667297,0.0329008176922798,0.0274155102670192,0.0234985966235399,0.0205612331628799,0.0182766318321228,0.016448974609375,0.0149536021053791,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,10.855565,-15.673984,21.392292,60.67109,-6.2013974,-22.37822,-12.472394,-14.35757,positive,0.9234676361083984
bagus sopan tinder sila turohim moga tender berkah allooh swt,5,2023-10-07 00:14:01,tinder,"[('Ġbagus', 'B-ADJ'), ('Ġsopan', 'B-NNP'), ('Ġtind', 'B-NNO'), ('er', 'B-NNO'), ('Ġsila', 'B-NNP'), ('Ġtur', 'B-NNP'), ('ohim', 'B-NNP'), ('Ġmoga', 'B-NNP'), ('Ġtender', 'B-NNO'), ('Ġberkah', 'B-NNO'), ('Ġal', 'B-NNP'), ('lo', 'B-NNP'), ('oh', 'B-NNP'), ('Ġswt', 'B-NNP')]", tinder tender berkah,0.0555124729871749,0.0412582196295261,0.0329421609640121,0.0274273473769426,0.3249368965625763,0.0205654539167881,0.0182803552597761,0.4641206562519073,0.0149564389139413,7,jarak; masalah; muncul; istri; anak; cari; rumah; mutu; jalan; tangga,-6.440691,-47.829597,59.66397,0.029684382,13.472729,-8.002385,-7.6271477,-5.569676,positive,0.9926746487617492
hoho bintang aplikasi pelit match kali tidak bisa chat bayar kalo aplikasi gratis chat match,1,2023-06-05 09:13:17,tinder,"[('Ġh', 'B-NNP'), ('oho', 'B-NNP'), ('Ġbintang', 'B-NNP'), ('Ġaplikasi', 'B-NNO'), ('Ġpelit', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('Ġkali', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġchat', 'B-NNO'), ('Ġbayar', 'B-NNO'), ('Ġkalo', 'B-CSN'), ('Ġaplikasi', 'B-NNO'), ('Ġgratis', 'B-ADJ'), ('Ġchat', 'B-NNO'), ('Ġmatch', 'B-NNP')]", aplikasi pelit kali chat bayar aplikasi chat,0.9023362994194032,0.0206278096884489,0.0164541713893413,0.0137089844793081,0.0117510221898555,0.0102810794487595,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,77.29564,36.0642,93.8994,41.433094,-30.759737,-74.764084,27.128862,-50.24111,negative,0.9981932044029236
tidak panjang tau tau gopay potong rp tidak rasa bayar saldo potong aplikasi ampo hatihati,1,2023-04-30 19:52:21,tinder,"[('Ġtidak', 'B-NEG'), ('Ġpanjang', 'B-ADJ'), ('Ġtau', 'B-NNP'), ('Ġtau', 'B-NNP'), ('Ġg', 'B-NNP'), ('op', 'B-NNP'), ('ay', 'B-NNP'), ('Ġpotong', 'B-NNO'), ('Ġrp', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġrasa', 'B-NNO'), ('Ġbayar', 'B-NNO'), ('Ġsaldo', 'B-NNO'), ('Ġpotong', 'B-NNO'), ('Ġaplikasi', 'B-NNO'), ('Ġamp', 'B-NNP'), ('o', 'B-NNP'), ('Ġh', 'B-NNP'), ('atih', 'B-NNP'), ('ati', 'B-NNP')]", potong rasa bayar saldo potong aplikasi,0.3279547095298767,0.0236778762191534,0.5791304707527161,0.0156678315252065,0.0134294992312788,0.011749954894185,0.0104443598538637,0.0,0.0,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,57.117123,5.251708,-35.54669,-27.456541,16.522766,-38.175358,-2.0671113,-29.886055,neutral,0.9915279150009156
aplikasi lumayan bagus moga suka aplikasi,5,2023-08-27 11:26:18,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġlumayan', 'B-ADJ'), ('Ġbagus', 'B-ADJ'), ('Ġmoga', 'B-NNP'), ('Ġsuka', 'B-VBI'), ('Ġaplikasi', 'B-NNO')]", aplikasi suka aplikasi,0.6295233964920044,0.0411258116364479,0.0328982211649417,0.0274147558957338,0.0234982576221227,0.1958609968423843,0.0182764045894145,0.0164487622678279,0.0149534195661544,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-29.901896,-52.37961,-58.4083,1.4764334,23.353676,29.986996,21.738811,11.839614,positive,0.9986175298690796
aplikasi tinder eror terusmenerus tolong baik ya kak aplikasi tinder buruk,1,2023-05-24 06:21:12,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġeror', 'B-NNP'), ('Ġterus', 'B-NNP'), ('menerus', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-NNP'), ('Ġya', 'B-SYM'), ('Ġkak', 'B-NNO'), ('Ġaplikasi', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġburuk', 'B-NNP')]", aplikasi kak aplikasi,0.594778299331665,0.2511560320854187,0.0329061262309551,0.0274172239005565,0.0234998688101768,0.0205618441104888,0.0182771477848291,0.0164494197815656,0.0149540146812796,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,61.8107,39.153427,23.696672,61.566574,-4.4039664,-22.34416,-11.673502,-14.47315,negative,0.9992693066596984
bagus cewek cakep,5,2023-10-22 11:12:52,tinder,"[('Ġbagus', 'B-NNP'), ('Ġcewek', 'B-NNO'), ('Ġcakep', 'B-NNP')]", cewek,0.109698086977005,0.5821964740753174,0.0657987892627716,0.0548299551010131,0.0469970479607582,0.0411220639944076,0.0365529842674732,0.0328976288437843,0.0299069341272115,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-100.056,10.2436285,44.755898,10.253554,-35.276566,-4.820203,-23.337925,-10.611642,positive,0.9987754225730896
akun tinder banned tidak laku salah no telepon tidak bisa tolong bantu admin ya pakai tinder banned tolong bantu akun min terima kasih,1,2023-09-14 01:01:03,tinder,"[('Ġakun', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġbanned', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġlaku', 'B-NNO'), ('Ġsalah', 'B-ADJ'), ('Ġno', 'B-NNO'), ('Ġtelepon', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġtolong', 'B-NNO'), ('Ġbantu', 'B-NNO'), ('Ġadmin', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġpakai', 'B-VBI'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġbanned', 'B-NNP'), ('Ġtolong', 'B-NNO'), ('Ġbantu', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġmin', 'B-NNO'), ('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO')]", akun laku no telepon tolong bantu admin pakai tolong bantu akun min terima kasih,0.5878481268882751,0.0110478270798921,0.0,0.0,0.3662298917770386,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-12.742346,13.129064,18.675247,-6.755549,11.7932415,19.761993,-0.27703553,21.715635,neutral,0.9855654835700988
trimakasih tinder berkat dapat jodoh pria sayang setia pada iseng doang main eh tau pasang once again thank lu tinder tidak jadi tinder tukang bohong tampramental suka maki kasar jahat suka selingkuh and hes sok cuteee omg i think i fall love with him my pretty boy,5,2023-01-10 23:19:43,tinder,"[('Ġtrimakasih', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġberkat', 'B-NNP'), ('Ġdapat', 'B-ADV'), ('Ġjodoh', 'B-NNO'), ('Ġpria', 'B-NNO'), ('Ġsayang', 'B-NNP'), ('Ġsetia', 'B-NNP'), ('Ġpada', 'B-PPO'), ('Ġiseng', 'B-NNP'), ('Ġdoang', 'B-NNP'), ('Ġmain', 'B-NNP'), ('Ġeh', 'B-NNP'), ('Ġtau', 'B-NNP'), ('Ġpasang', 'B-NNP'), ('Ġon', 'B-NNP'), ('ce', 'B-NNP'), ('Ġa', 'B-NNP'), ('gain', 'B-NNP'), ('Ġthan', 'B-NNP'), ('k', 'B-NNP'), ('Ġlu', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġjadi', 'B-VBI'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġtukang', 'B-NNO'), ('Ġbohong', 'B-NNO'), ('Ġtamp', 'B-NNP'), ('ram', 'B-NNP'), ('ental', 'B-NNP'), ('Ġsuka', 'B-NNP'), ('Ġmaki', 'B-NNP'), ('Ġkasar', 'B-NNP'), ('Ġjahat', 'B-NNP'), ('Ġsuka', 'B-NNP'), ('Ġselingkuh', 'B-NNP'), ('Ġand', 'B-CCN'), ('Ġh', 'B-NNP'), ('es', 'B-NNP'), ('Ġsok', 'B-NNP'), ('Ġcut', 'B-NNP'), ('eee', 'B-NNP'), ('Ġom', 'B-NNP'), ('g', 'B-NNP'), ('Ġi', 'B-NNP'), ('Ġthink', 'B-NNP'), ('Ġi', 'B-NNP'), ('Ġfall', 'B-NNP'), ('Ġlove', 'B-NNP'), ('Ġwith', 'B-NNP'), ('Ġhim', 'B-NNP'), ('Ġmy', 'B-NNP'), ('Ġpret', 'B-NNP'), ('ty', 'B-NNP'), ('Ġboy', 'B-NNP')]", jodoh pria jadi tukang bohong,0.5324372053146362,0.0275893881916999,0.3591819107532501,0.0182851199060678,0.0156696233898401,0.0137104569002985,0.012187011539936,0.0109681896865367,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-38.519543,19.269331,-49.689907,-29.069635,18.49033,-30.988485,2.7105668,-5.122308,positive,0.6520155072212219
instal kena langgar akun cekal tinder tolong developer nya benah kasih reting buruk,1,2023-09-05 18:23:33,tinder,"[('Ġinstal', 'B-NNO'), ('Ġkena', 'B-NNO'), ('Ġl', 'B-NNP'), ('anggar', 'B-NNP'), ('Ġakun', 'B-NNO'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġdeveloper', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġben', 'B-NNP'), ('ah', 'B-NNP'), ('Ġkasih', 'B-NNP'), ('Ġret', 'B-NNP'), ('ing', 'B-NNP'), ('Ġburuk', 'B-ADJ')]", instal kena akun developer,0.3855586349964142,0.033147532492876,0.0263316761702299,0.0219360180199146,0.4768294394016266,0.0164504088461399,0.0146223865449428,0.0131601290777325,0.0119637455791234,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,-55.37669,63.656414,20.364183,5.685223,2.3553407,22.91676,-2.1347778,23.984524,negative,0.9954944849014282
gua tidak salah aplikasi salah oknum guna tindernya ya minggu minggu pesan orang tidak kenal keluar tidak pantas arah leceh seksual opsi adu apknya tinder mohon menindaklanjuti oknum tidak bertanggungjwb,3,2023-04-13 21:37:12,tinder,"[('Ġgua', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġsalah', 'B-ADJ'), ('Ġaplikasi', 'B-NNO'), ('Ġsalah', 'B-ADJ'), ('Ġoknum', 'B-NNO'), ('Ġguna', 'B-NNO'), ('Ġtind', 'B-NNO'), ('ernya', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġminggu', 'B-NNP'), ('Ġminggu', 'B-NNP'), ('Ġpesan', 'B-NNO'), ('Ġorang', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġkenal', 'B-NNO'), ('Ġkeluar', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġpantas', 'B-NNO'), ('Ġarah', 'B-NNO'), ('Ġlec', 'B-NNO'), ('eh', 'B-NNO'), ('Ġseksual', 'B-ADJ'), ('Ġopsi', 'B-NNO'), ('Ġadu', 'B-NNO'), ('Ġapk', 'B-NNO'), ('nya', 'B-ART'), ('Ġtind', 'B-NNO'), ('er', 'B-NNO'), ('Ġmohon', 'B-VBI'), ('Ġmenindaklanjuti', 'B-VBT'), ('Ġoknum', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbertanggung', 'B-NNP'), ('j', 'B-NNP'), ('wb', 'B-NNP')]", gua aplikasi oknum guna tindernya pesan orang kenal keluar pantas arah leceh opsi adu apk tinder mohon menindaklanjuti oknum,0.238503411412239,0.7306745052337646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,10.6005745,39.211555,-13.213133,29.193724,-27.716972,-24.265068,-20.450603,-16.151407,negative,0.9986891150474548
tidak bisa ganti namausia tidak bisa verifikasi,1,2023-06-25 08:54:02,tinder,"[('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġganti', 'B-VBI'), ('Ġnama', 'B-NNP'), ('usia', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġverifikasi', 'B-NNO')]", ganti verifikasi,0.0734656974673271,0.054857600480318,0.0438722856342792,0.0365676842629909,0.3402413427829742,0.0274155773222446,0.0243692509829998,0.0219323150813579,0.3772782385349273,8,verifikasi; foto; manusia; wajah; profil; kunci; palsu; gagal; asli; filter,44.057392,-25.290283,-12.470226,-2.0352433,-4.144967,6.848544,-8.465016,18.099949,neutral,0.952368140220642
tidak download bayar aplikasi nya,1,2023-08-12 18:51:16,tinder,"[('Ġtidak', 'B-NEG'), ('Ġdownload', 'B-NNO'), ('Ġbayar', 'B-VBI'), ('Ġaplikasi', 'B-NNO'), ('Ġnya', 'B-PRK')]", download bayar aplikasi,0.8048099279403687,0.0411325842142105,0.0329006686806678,0.0274156872183084,0.0235008094459772,0.0205612108111381,0.0182766150683164,0.016448950394988,0.014953589066863,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-8.245788,-54.754345,78.98699,11.086253,55.3298,6.717541,18.818523,-37.82089,negative,0.6770946383476257
aplikasi burukk tidak guna gue tidak nglanggar akun blokir atur jls transparan aplikasi busuk tidak manfaat layak kasih bintang,1,2023-03-21 07:34:45,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġburuk', 'B-NNP'), ('k', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġguna', 'B-NNO'), ('Ġgue', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġng', 'B-NNP'), ('l', 'B-NNP'), ('anggar', 'B-NNP'), ('Ġakun', 'B-NNO'), ('Ġblokir', 'B-NNP'), ('Ġatur', 'B-NNO'), ('Ġj', 'B-NNP'), ('ls', 'B-NNP'), ('Ġtransparan', 'B-NNP'), ('Ġaplikasi', 'B-NNO'), ('Ġbusuk', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġmanfaat', 'B-NNO'), ('Ġlayak', 'B-NNO'), ('Ġkasih', 'B-NNP'), ('Ġbintang', 'B-NNP')]", aplikasi guna akun atur aplikasi manfaat layak,0.625641942024231,0.0208939015865325,0.0164667759090662,0.0137129742652177,0.1449404507875442,0.0102825472131371,0.1523573845624923,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-48.757385,-22.207607,19.290012,-15.510368,11.649053,12.870505,10.3778,16.721973,negative,0.999358594417572
tinder banyak cewek tidak juga ketemu langsung kontak fisik gofood grabfood heran tidak kasih makan kadang kenal jam gofood grafood banyak oknum tidak seperti ragu kalo tidak verified akun asli iseng orang,3,2023-06-24 17:31:31,tinder,"[('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġbanyak', 'B-KUA'), ('Ġcewek', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġjuga', 'B-ADV'), ('Ġketemu', 'B-VBP'), ('Ġlangsung', 'B-ADV'), ('Ġkontak', 'B-NNO'), ('Ġfisik', 'B-NNO'), ('Ġgo', 'B-NNP'), ('food', 'B-NNP'), ('Ġgrab', 'B-NNP'), ('food', 'B-NNP'), ('Ġheran', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġkasih', 'B-NNO'), ('Ġmakan', 'B-VBI'), ('Ġkadang', 'B-ADV'), ('Ġkenal', 'B-NNO'), ('Ġjam', 'B-NNO'), ('Ġgo', 'B-NNP'), ('food', 'B-NNP'), ('Ġgraf', 'B-NNP'), ('ood', 'B-NNP'), ('Ġbanyak', 'B-KUA'), ('Ġoknum', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġseperti', 'B-PPO'), ('Ġragu', 'B-ADJ'), ('Ġkalo', 'B-CSN'), ('Ġtidak', 'B-NEG'), ('Ġveri', 'B-NNP'), ('fied', 'B-NNP'), ('Ġakun', 'B-NNO'), ('Ġasli', 'B-NNO'), ('Ġiseng', 'B-NNO'), ('Ġorang', 'B-NNO')]", cewek ketemu kontak fisik kasih makan kenal jam oknum akun asli iseng orang,0.1112131401896476,0.8447592854499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-47.43462,-60.72082,25.060328,-80.6357,-54.61937,-37.747406,-25.063953,-20.532408,negative,0.9413591027259828
tidak ada gun downlaod semu serba bayar pas masuk bayar fiturnya gratis download bohong,1,2023-04-27 23:43:34,tinder,"[('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġgun', 'B-NNP'), ('Ġdown', 'B-NNP'), ('la', 'B-NNP'), ('od', 'B-NNP'), ('Ġsemu', 'B-NNP'), ('Ġserba', 'B-ADV'), ('Ġbayar', 'B-VBI'), ('Ġpas', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġbayar', 'B-VBI'), ('Ġfiturnya', 'B-NNO'), ('Ġgratis', 'B-ADJ'), ('Ġdownload', 'B-NNP'), ('Ġbohong', 'B-NNP')]", bayar masuk bayar fiturnya,0.843757152557373,0.0329663716256618,0.0263366997241973,0.0219391118735075,0.0188012067228555,0.0164519008249044,0.0146228643134236,0.0131605584174394,0.0119641264900565,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,55.60355,49.325943,93.031784,-1.7999868,61.94495,-20.001862,24.56714,-45.97366,neutral,0.8260791897773743
terima kasih tinder kenal tinder teman,5,2023-08-10 16:48:54,tinder,"[('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġkenal', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġteman', 'B-NNO')]", terima kasih kenal teman,0.646878182888031,0.2298776358366012,0.0263206213712692,0.0219323858618736,0.0187988691031932,0.0164489727467298,0.0146212941035628,0.0131591623649001,0.011962872929871,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,9.92534,-34.97608,30.543558,61.242027,-1.4591285,-23.155409,-10.805103,-14.640013,positive,0.9514227509498596
app sampah lihat foto beli nya mahaluninstal ajagk,1,2023-07-02 15:00:39,tinder,"[('Ġapp', 'B-NNP'), ('Ġsampah', 'B-NNP'), ('Ġlihat', 'B-NNP'), ('Ġfoto', 'B-NNO'), ('Ġbeli', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġmahal', 'B-NNP'), ('un', 'B-NNP'), ('instal', 'B-NNP'), ('Ġaj', 'B-NNP'), ('ag', 'B-NNP'), ('k', 'B-NNP')]", foto beli,0.0738189667463302,0.0550360716879367,0.0438727401196956,0.0365557111799716,0.0313315019011497,0.3549712896347046,0.0243688598275184,0.0219319462776184,0.3581129014492035,8,verifikasi; foto; manusia; wajah; profil; kunci; palsu; gagal; asli; filter,6.853453,43.0098,-12.57973,-17.351988,0.6303816,5.953644,-11.582373,11.714659,negative,0.9991638660430908
apps sampah ujung suruh bayar bulan hasil tidak nyata,1,2023-06-30 15:57:40,tinder,"[('Ġapps', 'B-NNP'), ('Ġsampah', 'B-NNO'), ('Ġujung', 'B-NNO'), ('Ġsuruh', 'B-NNP'), ('Ġbayar', 'B-NNO'), ('Ġbulan', 'B-NNO'), ('Ġhasil', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġnyata', 'B-ADV')]", sampah ujung bayar bulan hasil,0.5113341808319092,0.0277819316834211,0.02194838039577,0.0182816311717033,0.0156680736690759,0.0137091893702745,0.3703392148017883,0.0109672453254461,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,25.290386,-89.867935,31.17021,-26.975756,35.9763,-21.661325,11.076885,18.671768,negative,0.9994996786117554
coba instal masuk eh tidak bisa login logo tunggu menit tidak bisa login,2,2023-03-27 12:30:59,tinder,"[('Ġcoba', 'B-VBI'), ('Ġinstal', 'B-NNO'), ('Ġmasuk', 'B-VBI'), ('Ġeh', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġlogin', 'B-NNO'), ('Ġlogo', 'B-NNO'), ('Ġtunggu', 'B-NNO'), ('Ġmenit', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġlogin', 'B-NNO')]", coba instal masuk login logo tunggu menit login,0.4803297221660614,0.0185708589851856,0.0146266352385282,0.4448085427284241,0.0104445787146687,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,40.282413,-30.820957,-9.537208,11.952903,-8.945044,49.775078,-23.448605,17.049015,neutral,0.8942258358001709
ya tidak bisa daftar tidak bisa hubung,1,2023-07-07 22:52:24,tinder,"[('Ġya', 'B-PPO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġdaftar', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġhubung', 'B-NNO')]", daftar hubung,0.7394695281982422,0.0551056191325187,0.043877225369215,0.0365570932626724,0.0313332080841064,0.0274160075932741,0.0243697147816419,0.0219327174127101,0.0199388265609741,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,41.460743,-13.227526,-27.734571,46.11708,38.470028,48.378162,19.32521,-17.532368,neutral,0.993198573589325
masuk verifikasi guna manusia nya sulit paham tidak bisa masuk akun,1,2023-06-06 07:38:50,tinder,"[('Ġmasuk', 'B-VBI'), ('Ġverifikasi', 'B-NNO'), ('Ġguna', 'B-PPO'), ('Ġmanusia', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġsulit', 'B-ADJ'), ('Ġpaham', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġakun', 'B-NNO')]", masuk verifikasi manusia paham masuk akun,0.3783767819404602,0.0236159600317478,0.0188099183142185,0.0156731680035591,0.1731129884719848,0.0117506682872772,0.0104447333142161,0.0,0.3588155210018158,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,17.115454,78.239105,-10.639997,-7.613979,0.26781753,4.3761373,-7.341119,14.602439,negative,0.998435080051422
bikin akun habis tinggal charger jam habis charger buka aplikasi tinder keren aplikasi ban bikin akun,1,2023-07-22 19:16:13,tinder,"[('Ġbikin', 'B-VBT'), ('Ġakun', 'B-NNO'), ('Ġhabis', 'B-ADJ'), ('Ġtinggal', 'B-VBI'), ('Ġcharger', 'B-NNO'), ('Ġjam', 'B-NNO'), ('Ġhabis', 'B-ADJ'), ('Ġcharger', 'B-NNO'), ('Ġbuka', 'B-VBI'), ('Ġaplikasi', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġkeren', 'B-NNP'), ('Ġaplikasi', 'B-NNO'), ('Ġban', 'B-NNO'), ('Ġbikin', 'B-VBT'), ('Ġakun', 'B-NNO')]", bikin akun tinggal charger jam charger buka aplikasi aplikasi ban bikin akun,0.2908106744289398,0.0126723032444715,0.0101260719820857,0.0,0.656341016292572,0.0,0.0,0.0,0.0,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,-68.19389,48.229256,29.393562,12.324317,-2.5807936,26.842066,-3.0374541,26.548676,neutral,0.9989651441574096
masuk susah banget anjir gua tau gambar ngadep gua tau lagu sedih tidak jelas,1,2023-06-20 12:50:31,tinder,"[('Ġmasuk', 'B-VBI'), ('Ġsusah', 'B-ADJ'), ('Ġbanget', 'B-ADV'), ('Ġanj', 'B-NNP'), ('ir', 'B-NNP'), ('Ġgua', 'B-NNP'), ('Ġtau', 'B-NNP'), ('Ġgambar', 'B-NNO'), ('Ġng', 'B-NNP'), ('ad', 'B-NNP'), ('ep', 'B-NNP'), ('Ġgua', 'B-NNP'), ('Ġtau', 'B-NNP'), ('Ġlagu', 'B-NNO'), ('Ġsedih', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ')]", masuk gambar lagu,0.0574158392846584,0.041176788508892,0.0329067632555961,0.7747584581375122,0.0234994832426309,0.0205619111657142,0.0182771999388933,0.0164494682103395,0.0149540603160858,3,gue; pakai; gambar; logo; hp; masuk; nomor; koin; kritik; login,32.42521,-23.337337,-20.086872,75.10967,-23.09752,55.30462,-26.951849,21.005978,negative,0.9990015625953674
info langgan tinder gold lebih untung nya erti gue update ribu entar tidak ada lebih nya,1,2023-08-06 03:14:58,tinder,"[('Ġinfo', 'B-NNO'), ('Ġl', 'B-NNP'), ('anggan', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġgold', 'B-NNP'), ('Ġlebih', 'B-NNP'), ('Ġuntung', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġerti', 'B-NNP'), ('Ġgue', 'B-NNP'), ('Ġupdate', 'B-NNP'), ('Ġribu', 'B-NUM'), ('Ġ', 'B-NNP'), ('entar', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġlebih', 'B-NNO'), ('Ġnya', 'B-ART')]", info untungentar lebih,0.0550459511578083,0.0412139222025871,0.0329274050891399,0.0274263061583042,0.0235024727880954,0.0205642189830541,0.018279131501913,0.0164511818438768,0.7645893692970276,8,verifikasi; foto; manusia; wajah; profil; kunci; palsu; gagal; asli; filter,39.110035,-61.424606,-35.003227,-12.489555,-0.5124433,-6.7408214,-11.488282,14.584767,positive,0.7982087731361389
