content,dominant_topic,label,score,at,app,topic_percentage,value
aplikasi blokir tbtb kasih masuk dm tidak baca ayo baik niat tidak bikin aplikasi daftar nomer telfon beda blokir devicenya kntl,0,neutral,1,2021-01-10 21:28:48,tinder,0.402,0.855
tap love habis sih,2,negative,2,2019-03-30 02:25:25,tinder,0.6,0.993
sesal banget pakai tinder ketemu orang hipnotis rugi juta tidak kena hipnotis asih duit orang tidak di kenal,2,negative,1,2023-11-25 09:38:24,tinder,0.795,0.999
rasulullah saw sabda hina umat islam fasik merang kafir ibnu majah barangsiapa hafal hadits agama allah angkat kiamat kelompok fuqha ahli fiqh ulama baihaqiqita masa dunia kiamat masuk surga jam muslimrasulullah sallallahu alaihi wa sallam - sese,3,negative,5,2022-01-09 20:33:05,tinder,0.733,0.993
tidak bisa buka bangsat,4,negative,1,2019-04-20 21:29:14,tinder,0.597,0.777
woii tinderr tolong akun tidak bisa match salah tidak ada tolong kalo cari untung tidak kayak kasihan orang pakai app logout apalahh tidak jelas balas woi tinder,1,negative,1,2021-03-07 22:48:54,tinder,0.595,0.999
bintang ya tidak ketemu jodoh uplikasi,1,negative,3,2022-07-01 21:45:51,tinder,0.6,0.989
tidak punya uang tidak pakai apl,4,negative,5,2023-02-18 10:49:12,tinder,0.408,0.956
tinderku kena blokirpdhl pakai minggu,1,neutral,1,2020-11-15 19:23:17,tinder,0.73,0.894
jadi aplikasi,3,positive,4,2022-12-28 20:05:30,tinder,0.6,0.889
apk tidak guna bayar terios,2,negative,1,2022-02-07 00:03:32,tinder,0.598,0.901
cuek susah banget ketemu jodoh mahal,1,negative,3,2022-11-21 12:03:15,tinder,0.6,0.999
akun gue ban notice gue tidak ngelanggar rules apa,0,negative,1,2022-09-21 20:33:11,tinder,0.6,0.992
cari suami serius tidak php umur nya atas membibing jalan allah bertangung rumah tangga,4,positive,5,2023-02-28 08:13:48,tinder,0.598,0.909
jodoh tambah bintang,2,negative,3,2022-09-06 18:27:43,tinder,0.6,0.999
tidak bisa akses masuk,3,neutral,1,2021-07-30 21:19:04,tinder,0.6,0.612
tidak bisa kirim chat,1,negative,1,2020-02-03 06:04:07,tinder,0.599,0.969
suka apelikasi,0,positive,3,2021-03-06 01:26:34,tinder,0.6,0.996
bikin akun verif eh besok akun cekal mabok lem lu,0,negative,1,2023-11-20 22:48:47,tinder,0.599,0.996
akun dibanned alas tinder sampah,2,negative,1,2023-11-11 09:42:03,tinder,0.6,0.999
apk tidak jelas mulu,2,negative,1,2022-08-26 12:53:46,tinder,0.6,0.999
apk tidak guna haruss membayal nguntungin,4,negative,1,2021-07-24 16:38:22,tinder,0.598,0.998
lumayan ptroses uji coba,0,positive,4,2022-11-27 14:49:18,tinder,0.6,0.7
tidak jelas akun cekal pakai muka asli,2,negative,1,2023-05-19 13:01:50,tinder,0.6,0.998
tidak bisa buka anjim,4,neutral,1,2021-07-18 01:47:36,tinder,0.597,0.987
aplikasi tarik,2,positive,5,2019-12-28 13:03:47,tinder,0.6,0.994
aflikasi goblokk tidak bisa masuk,3,negative,1,2020-12-07 19:26:28,tinder,0.6,0.998
pas masuk inboxnya tidak muncul,3,neutral,1,2019-10-16 15:39:39,tinder,0.424,0.994
tidak punya modal tidak sok main tinder cari kenal teman tidak asal asih rating jelek satt,2,negative,5,2021-10-17 12:23:06,tinder,0.433,0.999
disalahgunakan cari fwb,4,neutral,5,2020-05-01 01:31:44,tinder,0.6,0.806
ya masuk verifikasi manusia kalo monyet tidak boleh main nih apk,3,negative,1,2023-07-27 19:48:43,tinder,0.733,0.848
gwe saran pakai apk tantan,1,neutral,1,2021-12-12 19:46:21,tinder,0.595,0.983
babi apk rusak tidak bisa masuk,3,negative,1,2023-02-07 18:48:30,tinder,0.6,0.998
tolol vertifikasi tidak masuk akal,3,negative,1,2023-07-28 13:09:54,tinder,0.6,0.998
dibannedblokir alas tidak sebut,4,negative,1,2020-08-17 20:39:14,tinder,0.733,0.998
nyaman mata,0,positive,1,2021-01-09 22:41:58,tinder,0.6,0.978
apk tidak jelas tidak pakai blokir v,1,negative,1,2019-07-20 16:22:15,tinder,0.595,0.992
kasih bintang tidak ada nyangkut he heee,4,neutral,2,2023-05-21 12:37:39,tinder,0.6,0.745
hati hati ya ladies kalo kenal nama made edo lisando solo tukang cabul mohon hati banget,4,negative,2,2023-05-25 11:21:43,tinder,0.598,0.987
knapa musti bayar,2,negative,1,2023-07-18 07:41:36,tinder,0.598,0.935
orang kualitas,4,positive,5,2019-12-16 06:47:42,tinder,0.733,0.825
tidak bisa masuk loggin,3,negative,1,2020-08-26 18:14:16,tinder,0.6,0.991
bagus tidak dapat jodoh hehe,4,negative,5,2020-08-18 00:16:23,tinder,0.6,0.989
aplikasi tidak ada akhlak butuh zakat nih aplikasi orang tua kayak gadibolehin masuk dasar durhakaa,3,negative,1,2020-03-03 20:09:39,tinder,0.733,0.998
tidak dapat ngegebet doang,4,negative,2,2020-11-29 12:44:54,tinder,0.598,0.998
masuk akun susah banget verivikasi manusia tidak jelas,3,negative,1,2020-10-21 20:21:52,tinder,0.6,0.999
bayar app tidak ada bayar cihh,2,negative,1,2020-08-03 06:42:32,tinder,0.598,0.998
tidak bisa masuk apk,3,negative,1,2021-07-16 02:29:25,tinder,0.6,0.814
install eh langsung kena blokir jarang gua pakai kocak,4,negative,1,2022-06-15 04:54:14,tinder,0.595,0.997
gbisa lihat chat sih,2,neutral,2,2020-12-17 17:33:38,tinder,0.599,0.981
blokir tidak mlakukan bau kejahatanpenipuan pornografi tidak ada knapa blok alas,4,positive,1,2020-06-08 19:15:45,tinder,0.598,0.634
tidak ada notif hp,3,neutral,4,2019-02-25 06:57:10,tinder,0.6,0.887
oke jodoh tidak ketemu hhaha,1,negative,5,2021-11-22 17:56:36,tinder,0.6,0.997
kali menginstalnya bangkai,4,negative,1,2020-10-08 22:30:48,tinder,0.6,0.999
tidak ada bayar alfaindo sad,2,negative,1,2020-03-20 04:09:54,tinder,0.598,0.988
muka bagus anak jakarta putih orang bandung tinggi bule bule daya muka dipakein susuk,4,positive,1,2019-11-04 22:33:21,tinder,0.732,0.968
tolong dengar keluh guna,3,negative,1,2020-08-28 19:06:49,tinder,0.6,0.992
tidak bisa masuk tinder,3,negative,2,2018-10-06 15:34:06,tinder,0.6,0.893
tidak bisa masuk accnya,3,negative,1,2022-01-04 23:45:29,tinder,0.6,0.902
asa gua bikin akun jam masak akun gua langsung beku sih,0,neutral,1,2023-08-09 10:41:17,tinder,0.599,0.854
cepat direspon,4,positive,5,2019-01-24 14:53:08,tinder,0.6,0.998
sih buka profile orang suka,0,positive,1,2019-02-10 10:08:16,tinder,0.412,0.947
akun hilang ya tidak ada negatif,0,positive,1,2023-03-18 18:21:31,tinder,0.6,0.82
moga dapat baik amin,4,positive,5,2022-12-03 22:22:03,tinder,0.6,0.978
tolong terbelokir,4,negative,5,2020-10-20 21:03:09,tinder,0.598,0.991
tidak download sesal,1,negative,1,2019-01-15 14:16:37,tinder,0.6,0.999
jelek tidak jelas mau,4,positive,1,2021-03-30 09:01:38,tinder,0.6,0.574
asa tidak pernah bikin salah blokir anehhhhh,0,positive,1,2022-03-07 00:33:52,tinder,0.599,0.992
pakai bayar sgala coba kirim susah,2,negative,1,2021-10-24 18:34:33,tinder,0.549,0.991
tidak bisa terinstall,4,negative,1,2021-01-13 01:28:36,tinder,0.598,0.557
bingung akun blok ya,1,negative,4,2019-10-05 21:43:48,tinder,0.6,0.999
tailah tidak bisa buka eror eror,4,negative,1,2019-02-08 01:29:11,tinder,0.597,0.966
payah pengin chatting bayar,2,negative,1,2019-09-02 10:28:49,tinder,0.598,0.993
tidak bisa dibukak apknya,4,neutral,3,2023-01-25 22:42:34,tinder,0.733,0.865
suka ngeblokir sembarang muka asli aplikasi sampah makan tuh bintang,1,negative,1,2023-09-13 20:56:16,tinder,0.599,0.999
tidak bisa dbuka ya bawah umur dah pakai tinder umur thtiba tidak bisa dbuka,4,negative,5,2019-11-09 19:28:35,tinder,0.598,0.699
tidak ketemu jodoh,1,negative,5,2021-11-20 05:01:39,tinder,0.6,0.999
app mengencrotttkan,4,negative,5,2020-11-13 20:23:12,tinder,0.598,0.998
kena cekal alasanya langgar obrol santai langsung banned tidak benar,4,negative,1,2023-05-21 19:21:12,tinder,0.595,0.998
kecewa akun tinder akun kena brokiran,4,negative,1,2020-11-26 08:48:53,tinder,0.595,0.999
mengunakan foto palsu akun,4,negative,3,2020-11-19 15:19:37,tinder,0.599,0.976
tidak bisa chat orang bayar,2,negative,1,2021-01-25 23:32:17,tinder,0.598,0.764
baik mesum,0,negative,5,2020-11-10 14:17:25,tinder,0.733,0.736
tidak pakai tinder kenal ricky budianto kawan hilang uang juta,1,neutral,1,2021-08-03 01:04:35,tinder,0.595,0.996
apk lot lihat cewek model tidak ada masuk mending omi,3,negative,2,2023-04-02 13:22:52,tinder,0.6,0.992
susah masuk akun ya,3,negative,1,2021-04-05 22:21:55,tinder,0.6,0.999
bangsad nih aplikasi masuk ban,3,negative,1,2020-03-26 20:11:41,tinder,0.6,0.617
lawak becanda teman umur pas becanda umur kena baned hadeeh,4,negative,2,2023-06-17 01:36:03,tinder,0.595,0.843
kalo gue jodoh gue full min,4,neutral,4,2023-06-19 20:50:19,tinder,0.596,0.65
sayang tidak ketemu jodoh,1,negative,5,2023-08-10 20:39:25,tinder,0.6,0.997
angel cari seriusssmending bikin group wa,0,negative,1,2022-04-10 20:13:49,tinder,0.599,0.991
aplikasi bayar lol,2,neutral,1,2022-04-07 02:03:09,tinder,0.598,0.811
tidak bisa kirim foto n vidcall,1,negative,3,2019-09-29 23:54:15,tinder,0.599,0.876
nih tidak bisa masuk,3,negative,1,2022-08-18 03:14:07,tinder,0.6,0.97
masuk verivikasi,3,neutral,1,2021-05-17 18:27:45,tinder,0.6,0.999
error gagal hapus akun,0,negative,1,2020-07-25 11:08:00,tinder,0.595,0.991
mohon selektif modus,4,neutral,4,2022-09-13 06:48:21,tinder,0.598,0.993
login susah login ya kode verifikasi nya tidak kirim kasih saran apk tinder mending login pakai sandi tidak pakai kode verifikasi karnah susah log kode verifikasi tidak kirim uinstal,1,negative,3,2021-03-26 22:50:21,tinder,0.731,0.902
pakai aplikasi tidak dapat jodoh tolong tidak php php sakit,1,negative,2,2019-10-07 19:09:15,tinder,0.595,0.979
tinderku tidak bisa buka,4,negative,1,2020-01-23 02:17:10,tinder,0.597,0.912
coba kalo bagus bukti tidak kasih bintang,0,negative,4,2019-06-13 20:27:03,tinder,0.6,0.979
tidak bisa didownload,3,negative,1,2019-08-27 02:33:26,tinder,0.733,0.993
aps tidak guna bayar appaan coba,0,negative,1,2022-06-29 23:37:15,tinder,0.6,0.863
aplikasi nya bagussemoga ketemu jodoh amin amin amin,1,positive,5,2021-10-20 23:02:52,tinder,0.6,0.999
akun kena blokir,4,neutral,2,2021-10-26 07:23:42,tinder,0.595,0.994
anehhbaru bikin akun blokirr,0,negative,1,2019-06-09 06:15:03,tinder,0.599,0.924
tidak wajib kasih bntang aplikasi tidak jls anehh,2,negative,1,2019-08-21 23:46:05,tinder,0.6,0.654
tinder ngelag bikin malas,0,negative,2,2020-08-15 11:45:22,tinder,0.599,0.999
kalo bagus ditambahin,0,positive,4,2019-05-01 03:15:09,tinder,0.799,0.993
tidak suka aplikasi,0,negative,1,2019-09-17 07:16:52,tinder,0.6,0.999
akun blokir ayok cepat selesai,3,negative,1,2020-12-05 12:30:47,tinder,0.6,0.98
hati cowongertikan peyempuan tipublm ketemu berani uwang opssh lagu tidak pelit yagw tidak bisa tipu hehe tidak pernah catat no wa propilnyapemberianyajgn trnsfer duit alas kian paksa gosting zonk uwwanng info lakipeyempuan thks,1,positive,2,2022-02-18 18:21:55,tinder,0.6,0.546
goblok bayar gua gratis kontol tidak iklas bantu tidak usah bikin apk,0,negative,1,2019-07-20 11:04:10,tinder,0.599,0.996
akun gua blockir tidak tau foto cuman blockir gila gila,2,negative,1,2021-08-21 14:52:56,tinder,0.6,1.0
kadang like bayar kena report,4,negative,3,2021-03-27 17:58:32,tinder,0.595,0.964
download apk beli vip kalo tidak sama kayak lihat foto orang doang anjing,2,negative,1,2022-04-03 00:57:50,tinder,0.599,0.998
tidak ketemu jodoh nih,1,negative,5,2019-02-25 09:13:28,tinder,0.6,0.998
says senang pakai aplikasi,1,positive,1,2023-05-12 23:40:31,tinder,0.595,0.999
kalo tidak bayar,2,negative,4,2023-06-12 18:04:43,tinder,0.598,0.969
heng ya tidak bisa pakai daerah plosok hahahhaah,1,negative,2,2020-08-24 12:06:13,tinder,0.595,0.997
tidak jelas main akun blok,2,negative,1,2021-04-01 13:30:44,tinder,0.433,0.998
bagus suka,0,positive,5,2021-06-30 08:24:22,tinder,0.733,0.996
aplikasi tolol pakai bayar lihat foto doang,2,negative,1,2021-03-07 18:43:42,tinder,0.598,0.748
parah banget padhal tidak nglakuin aneh akun cekal,4,negative,1,2023-06-21 02:34:01,tinder,0.598,0.999
anyiink apk cacat cuk deh dftat eror tidak bisa masuk apk kon,3,negative,1,2021-07-18 18:40:25,tinder,0.6,0.995
bikin akun lgsng blokir lawak,0,neutral,1,2021-10-10 10:34:27,tinder,0.599,0.988
pakai bayar,2,negative,4,2023-07-12 19:17:33,tinder,0.598,0.582
tolong dibenerin dc,2,negative,3,2020-10-16 16:46:16,tinder,0.733,0.997
aplikasi tidak jelas bayar susah,2,negative,1,2023-03-02 14:56:09,tinder,0.599,0.999
tindek kamprettt gra nih hp ikut lelet bentar tidak ada akhlak,0,negative,1,2020-11-06 01:46:53,tinder,0.599,0.999
akun gua hilang bro tolong kembali gila chtnya pakai hilang smph jlk banget sih apliksi,3,negative,1,2021-09-07 10:38:34,tinder,0.416,0.999
tidak bisa login tolol,1,neutral,1,2021-07-18 10:20:44,tinder,0.6,0.509
tidak sia download app tinder mantap masuk pakai eko,3,positive,5,2022-12-22 21:27:24,tinder,0.731,0.997
bikin teman apl,0,negative,5,2021-12-13 10:24:52,tinder,0.599,0.648
tidak bisa buka chat kecewa,4,negative,1,2019-06-08 09:14:02,tinder,0.597,0.999
akun tiba cekal ya tidak laku giat ilegal apa,0,negative,1,2022-08-25 07:45:03,tinder,0.6,0.998
tidak bisa diapakai apknya,4,negative,1,2022-07-20 06:14:53,tinder,0.443,0.999
ulas jelek ah tidak jadi,3,negative,1,2022-02-10 18:27:58,tinder,0.6,0.984
kalo tidak pakai bayar kasih bintan,2,neutral,1,2023-01-15 19:41:44,tinder,0.598,0.997
ah anjing download ngabisin kuota pas masuk bilang salah goblok aplikasi tahi,3,negative,1,2018-09-12 20:32:51,tinder,0.6,0.992
verifikasi kalo manusia lo hewan main hp tidak ngada deh bego banget ahaha,3,negative,1,2021-01-06 15:27:29,tinder,0.6,0.999
suka jidat blokir akun tidak didownload,3,negative,1,2023-04-02 14:54:53,tinder,0.418,0.99
tidak yang suami istri tidak usah ikut,2,neutral,3,2021-07-02 21:45:40,tinder,0.505,0.788
semuaa bayar dev nya pelit,2,negative,1,2021-02-07 19:47:21,tinder,0.598,0.998
coba kena unistal,4,neutral,1,2022-04-14 03:34:51,tinder,0.595,0.963
tidak harus aplikasi tinder depan uang tinder manusiawi nya tidak manusiawi apa alas aplikasi bantu bunuh kalang bawah aplikasi tinder manusiawi nya tidak karena tinder cipta manusia manusia tidak punya hati cinta hati buat aplikasi tidak ada tidak hanya ribu juta orang dunia cinta tinder tidak ada,4,negative,1,2020-07-03 08:52:10,tinder,0.598,0.999
cowok nya tidak ada serius iseng bikin malas,0,negative,3,2022-07-12 20:46:02,tinder,0.599,0.999
lu kesal gue bela bela beli hp donlod aplikasi lu masuk cekal lu sensitif atur gue tidak ada foto bugil ya main cekal aneh lu tidak ada pakai lu aplikasi aneh,3,negative,1,2022-12-01 02:23:44,tinder,0.6,1.0
bagus suka,0,positive,5,2023-04-08 15:32:24,tinder,0.733,0.996
apk anjing babi bikin goblog bikin hp eror doang bangsat woy anjing babi hp gua eror,0,negative,1,2019-07-21 15:50:05,tinder,0.733,0.999
tinder lu parah deh tidak kapai cekal akun jual kagak foto telanjang kagak main cekal lu emosi gue vip mampus kali mahal,3,negative,1,2023-04-16 17:26:43,tinder,0.6,0.999
parahhh banget kemarin sans akun gue blokir tidak jls banget tidak laku salah blokirr anjir profil pakai masker vertifikasi foto muka komok dahal hapus tapi duh verifikasi anjir tidak jelas banget blokir,1,negative,1,2021-05-25 23:26:03,tinder,0.595,0.999
banyak cewek palsu alias jadijadian akun cewek mainin cowok,4,negative,3,2020-09-28 10:44:39,tinder,0.598,0.989
coba pakai aplikasi tinder,0,neutral,4,2022-05-14 05:05:09,tinder,0.6,0.992
oktpi tidak keluar,2,negative,5,2020-06-07 06:20:40,tinder,0.599,0.991
tidak diinstal app,2,negative,1,2022-07-23 02:18:50,tinder,0.6,0.997
cari calon istri jadi anak ku kelak,3,neutral,5,2019-10-24 19:46:08,tinder,0.6,0.534
bagus suka,0,positive,5,2019-09-07 19:52:20,tinder,0.733,0.996
kayak tidak punya teman pakai,4,negative,3,2020-04-18 12:23:58,tinder,0.408,0.981
gqada kuota tidak punya uang beli kuota,2,neutral,1,2021-09-16 00:32:27,tinder,0.73,0.958
aneh tidak kapai diblock,4,negative,1,2020-11-08 22:54:28,tinder,0.4,0.997
gjls bikin blokir,0,negative,1,2022-02-22 12:08:52,tinder,0.599,0.961
senang tidak bayar,2,negative,5,2020-12-12 05:35:50,tinder,0.598,0.614
gratisin bayar mulu,3,negative,1,2021-03-30 11:36:31,tinder,0.599,0.999
tidak bukti ketemu jodoh kalo ketemu jodoh kasih bintang,1,negative,3,2023-05-31 10:09:29,tinder,0.733,0.882
akun dihapuspadahal tidk langgar apa,4,negative,1,2022-11-21 22:29:20,tinder,0.598,0.993
tidak bisa masuk no hp,3,neutral,1,2021-06-07 13:35:22,tinder,0.6,0.984
alhamdulillah via tinder tambah sahabat shaa allah ketemu jodoh,2,positive,5,2021-11-30 17:14:45,tinder,0.424,0.996
menapatkan teman kencan,4,neutral,5,2023-02-28 08:08:50,tinder,0.598,0.983
apk nya tidak jelas bayarlo pikir gue jabat presiden gituiya kali bayar mending gue jajan monyet,2,negative,1,2023-03-03 23:34:19,tinder,0.598,0.999
gua coba bagis entar gua kasih bintang,0,neutral,1,2020-04-19 20:12:17,tinder,0.6,0.469
pesan tidak langsung masuk,3,negative,1,2022-08-07 17:43:39,tinder,0.6,0.822
tidak apa- bayar,2,negative,1,2022-03-11 19:12:56,tinder,0.598,0.974
oklahklo cewek bo diblock,1,negative,4,2020-02-27 17:55:36,tinder,0.599,0.999
haraphati orang gila maintindeer teman ketemu ygbarukeliardrrmhsakit jiwa psikopat sadkloengga bahayainiaolikasi tidak aman,1,negative,1,2020-06-26 22:32:59,tinder,0.6,0.999
apk tidak jelas awan bikin akun sulit upload profil gagal mulu,0,negative,1,2021-09-20 08:32:00,tinder,0.732,0.999
apk bikin emosi orang hilang,0,negative,1,2020-10-24 21:16:35,tinder,0.599,0.999
tidak bisa masuk apk nya cekal,3,negative,1,2023-05-17 23:06:46,tinder,0.6,0.987
tidak bisa masuk ya,3,neutral,1,2018-12-23 17:34:38,tinder,0.6,0.537
thinder idiot gue main kebelokir,3,negative,1,2020-09-17 23:41:50,tinder,0.6,0.999
akun hilang tidak jelas blog,0,negative,1,2022-08-01 19:39:07,tinder,0.6,0.993
harga beli mahal uang bagus sila jadi harga jangkau senin jumat,3,positive,1,2020-09-05 20:38:35,tinder,0.6,0.993
pakai tinder gold tidak asik,1,negative,1,2020-12-24 15:02:13,tinder,0.595,0.998
aplikasi kapitalis bayar monyet,2,negative,1,2023-01-13 15:13:56,tinder,0.598,0.989
tidak asih bayar preettt,2,negative,1,2020-10-02 07:53:31,tinder,0.598,0.999
maju aplikasi pakboy,2,positive,5,2020-09-21 20:48:13,tinder,0.6,0.997
hati hati sindikat tipu negara modus cewek cantik sabar telaten masuk jebakantujuanya investasi pasar modal forex duit lenyap masuk perangkap,3,positive,1,2021-10-11 02:13:58,tinder,0.733,0.819
cari teman sih hihi,4,negative,4,2018-09-12 15:20:06,tinder,0.598,0.977
susah masuk ya,3,negative,1,2019-02-19 08:50:04,tinder,0.6,0.999
coba tidak apa- kasih bintang deh,0,positive,5,2021-04-01 19:13:42,tinder,0.6,0.5
terkadang akun fake,4,negative,4,2019-03-24 14:24:19,tinder,0.6,0.977
awokawok tidak jelas nih apk tidak iklas pengin lihat chat bayar hadehh,2,negative,1,2021-05-28 18:44:05,tinder,0.599,0.999
tibatiba log out akun hilang ampas,0,negative,2,2021-12-26 11:44:19,tinder,0.6,0.977
tidak paham tidak tau pakai appny,1,negative,2,2018-12-11 08:17:28,tinder,0.595,0.999
jelek dunia,4,negative,1,2019-07-23 16:01:44,tinder,0.6,0.999
ngcaht nya ber bayar rugi,2,negative,1,2019-06-08 20:33:41,tinder,0.598,0.695
masuk cekal,3,negative,1,2022-09-15 09:26:08,tinder,0.6,0.98
akun gua diblockirr dah gua diblock kecewaaa parahhh nih aplikasiii,1,negative,1,2020-12-12 21:04:38,tinder,0.84,1.0
akun dibanned alas,2,negative,1,2022-03-09 00:38:36,tinder,0.6,0.998
mnambah teman,4,positive,5,2020-07-26 22:07:24,tinder,0.599,0.994
cowok berkarir,4,positive,5,2020-03-02 19:10:42,tinder,0.599,0.998
tidak nemu nemu jodoh cok,4,negative,5,2020-07-20 15:46:57,tinder,0.6,0.985
tinder dipercay,4,negative,3,2023-01-16 17:06:00,tinder,0.598,0.999
bayar gabagus,2,negative,1,2020-10-18 18:42:22,tinder,0.598,0.999
cari duit tidak sini bosss kerja tidak nipuin orang,4,negative,1,2022-05-19 23:18:16,tinder,0.598,0.991
tidak pernah ketemu jodoh,1,negative,2,2020-05-15 12:47:26,tinder,0.6,0.93
tidak pernah ketemu dunia nyata,1,negative,5,2021-10-29 23:06:55,tinder,0.6,0.995
akun ku kena blokir tidak kapai,4,neutral,1,2021-08-18 17:45:53,tinder,0.595,0.878
tinder ku tidak bisa dbuka,4,negative,5,2022-12-06 02:33:10,tinder,0.597,0.928
apk bikin mesum hapus ajalahhh,0,negative,1,2019-04-13 17:36:08,tinder,0.599,0.999
tidak kalah muas,3,positive,4,2021-04-24 21:36:00,tinder,0.6,0.997
suka komonikasi,0,positive,1,2019-11-15 01:52:12,tinder,0.6,0.998
bayar tidak bagus,0,negative,1,2019-08-08 17:33:55,tinder,0.403,0.999
stuck logo main tinder tolong dibenerin,2,neutral,1,2022-12-11 03:56:41,tinder,0.733,0.77
asyil banget pakai apl,1,positive,5,2020-12-03 15:53:53,tinder,0.595,0.998
bayar teroos tidak tentu jodoh ajg,2,negative,1,2019-09-29 10:13:56,tinder,0.598,0.997
tidak tau deh bingung,1,negative,3,2021-09-06 13:33:36,tinder,0.6,0.992
